# MEAN_SAMPLE_SIZE = 74380
# TOTAL_GENES = 17852
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_CELLULAR_RESPONSE_TO_HO...          SET     550     0.076408     0.013204     0.055906     0.085866 GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_HY...1         SET      81     0.047887    0.0032184      0.14797      0.37311 GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE
GOBP_CELLULAR_RESPONSE_TO_HY...2         SET       9      0.14307    0.0032117      0.46131      0.37823 GOBP_CELLULAR_RESPONSE_TO_HYDROPEROXIDE
GOBP_CELLULAR_RESPONSE_TO_HY...3         SET       4     -0.65946   -0.0098705      0.70035       0.8268 GOBP_CELLULAR_RESPONSE_TO_HYPEROXIA
GOBP_CELLULAR_RESPONSE_TO_IN...1         SET      10    -0.042026   -0.0009944      0.43057      0.53888 GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS
GOBP_CELLULAR_RESPONSE_TO_IN...2         SET       5       1.6297     0.027271      0.68369    0.0085761 GOBP_CELLULAR_RESPONSE_TO_INDOLE_3_METHANOL
GOBP_CELLULAR_RESPONSE_TO_IN...3         SET     209      -0.1534    -0.016502     0.088151      0.95908 GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE
GOBP_CELLULAR_RESPONSE_TO_IN...4         SET       7     -0.19213   -0.0038038      0.39985      0.68456 GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_IN...5         SET     197     0.058741    0.0061367     0.087562      0.25116 GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_IN...6         SET       8      0.52352      0.01108      0.44724      0.12089 GOBP_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA
GOBP_CELLULAR_RESPONSE_TO_IN...7         SET      23      -0.6862    -0.024615      0.28922      0.99116 GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA
GOBP_CELLULAR_RESPONSE_TO_IN...8         SET      89     0.064782    0.0045628      0.15143       0.3344 GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1
GOBP_CELLULAR_RESPONSE_TO_IO...          SET      68    -0.016407   -0.0010107      0.14508      0.54502 GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION
GOBP_CELLULAR_RESPONSE_TO_IR...          SET       7    -0.051127   -0.0010122      0.48264      0.54218 GOBP_CELLULAR_RESPONSE_TO_IRON_ION
GOBP_CELLULAR_RESPONSE_TO_KE...          SET      94     0.075869     0.005491       0.1301      0.27989 GOBP_CELLULAR_RESPONSE_TO_KETONE
GOBP_CELLULAR_RESPONSE_TO_LA...          SET       6      0.61695     0.011309      0.56853      0.13893 GOBP_CELLULAR_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS
GOBP_CELLULAR_RESPONSE_TO_LE...1         SET      17   -0.0011156   -3.441e-05      0.27415      0.50162 GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_LE...2         SET       9     0.023839   0.00053514      0.44165      0.47848 GOBP_CELLULAR_RESPONSE_TO_LEUCINE
GOBP_CELLULAR_RESPONSE_TO_LE...3         SET      11      -0.1435   -0.0035612      0.34393      0.66175 GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION
GOBP_CELLULAR_RESPONSE_TO_LI...1         SET       5      0.21497    0.0035973      0.48386      0.32842 GOBP_CELLULAR_RESPONSE_TO_LIGHT_INTENSITY
GOBP_CELLULAR_RESPONSE_TO_LI...2         SET     108     -0.10765   -0.0083476      0.11494      0.82551 GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_LI...3         SET     529     0.026811    0.0045464     0.057995      0.32194 GOBP_CELLULAR_RESPONSE_TO_LIPID
GOBP_CELLULAR_RESPONSE_TO_LI...4         SET      30      0.28952     0.011859      0.25477       0.1279 GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_LI...5         SET      14      0.59488     0.016653      0.33664     0.038613 GOBP_CELLULAR_RESPONSE_TO_LITHIUM_ION
GOBP_CELLULAR_RESPONSE_TO_LU...          SET       6     -0.41582   -0.0076221      0.40157      0.84977 GOBP_CELLULAR_RESPONSE_TO_LUTEINIZING_HORMONE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_MA...1         SET      12      0.60696     0.015732      0.42217     0.075269 GOBP_CELLULAR_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_MA...2         SET       7     0.021451   0.00042469      0.50172      0.48295 GOBP_CELLULAR_RESPONSE_TO_MAGNESIUM_ION
GOBP_CELLULAR_RESPONSE_TO_MA...3         SET      12    -0.014972  -0.00038804       0.2885      0.52069 GOBP_CELLULAR_RESPONSE_TO_MANGANESE_ION
GOBP_CELLULAR_RESPONSE_TO_ME...          SET      67     -0.14707   -0.0089935      0.16317      0.81629 GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_MI...          SET      12     0.093474    0.0024227      0.39554      0.40659 GOBP_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_MO...          SET     198     0.079799    0.0083575     0.094012        0.198 GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN
GOBP_CELLULAR_RESPONSE_TO_MU...          SET       8      0.68535     0.014505      0.53364      0.09953 GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE
GOBP_CELLULAR_RESPONSE_TO_NI...1         SET       8     0.098671    0.0020884      0.42919      0.40909 GOBP_CELLULAR_RESPONSE_TO_NICOTINE
GOBP_CELLULAR_RESPONSE_TO_NI...2         SET     633     0.028369    0.0052466     0.051703      0.29161 GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND
GOBP_CELLULAR_RESPONSE_TO_NI...3         SET       9    -0.082384   -0.0018494       0.4659      0.57018 GOBP_CELLULAR_RESPONSE_TO_NITROGEN_STARVATION
GOBP_CELLULAR_RESPONSE_TO_NI...4         SET       6      0.39071    0.0071618      0.58733      0.25296 GOBP_CELLULAR_RESPONSE_TO_NITROSATIVE_STRESS
GOBP_CELLULAR_RESPONSE_TO_NU...          SET      37     -0.15392   -0.0070004      0.21545      0.76251 GOBP_CELLULAR_RESPONSE_TO_NUTRIENT
GOBP_CELLULAR_RESPONSE_TO_OR...          SET     512     0.011874    0.0019818     0.059202      0.42052 GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND
GOBP_CELLULAR_RESPONSE_TO_OS...          SET      46      0.10012    0.0050756      0.19841      0.30693 GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS
GOBP_CELLULAR_RESPONSE_TO_OX...1         SET     254     0.068698    0.0081361     0.079343       0.1933 GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS
GOBP_CELLULAR_RESPONSE_TO_OX...2         SET      10      0.34184    0.0080885      0.43014      0.21339 GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_OX...3         SET    1149     0.026768     0.006569     0.039152      0.24709 GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND
GOBP_CELLULAR_RESPONSE_TO_OX...4         SET       3       0.2007    0.0026016      0.72036      0.39028 GOBP_CELLULAR_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION
GOBP_CELLULAR_RESPONSE_TO_OX...5         SET     138     -0.04607    -0.004035      0.10932      0.66328 GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS
GOBP_CELLULAR_RESPONSE_TO_OX...6         SET      19    -0.085394   -0.0027845      0.25982      0.62879 GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL
GOBP_CELLULAR_RESPONSE_TO_PA...          SET       8      0.35607    0.0075362       0.5404      0.25498 GOBP_CELLULAR_RESPONSE_TO_PARATHYROID_HORMONE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_PE...1         SET     346       0.0545    0.0075136     0.068872      0.21439 GOBP_CELLULAR_RESPONSE_TO_PEPTIDE
GOBP_CELLULAR_RESPONSE_TO_PE...2         SET     285     0.017866    0.0022393      0.07473      0.40553 GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_PE...3         SET       4     0.072778    0.0010893       0.6249      0.45364 GOBP_CELLULAR_RESPONSE_TO_PEPTIDOGLYCAN
GOBP_CELLULAR_RESPONSE_TO_PH             SET      24     0.089697    0.0032867      0.26789      0.36888 GOBP_CELLULAR_RESPONSE_TO_PH
GOBP_CELLULAR_RESPONSE_TO_PO...          SET      13     -0.56203    -0.015162      0.38608      0.92726 GOBP_CELLULAR_RESPONSE_TO_POTASSIUM_ION
GOBP_CELLULAR_RESPONSE_TO_PR...1         SET       6      0.28923    0.0053017      0.66456      0.33171 GOBP_CELLULAR_RESPONSE_TO_PROGESTERONE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_PR...2         SET      13      0.51067     0.013776      0.38588     0.092861 GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_PR...3         SET      18      0.54572      0.01732      0.33359     0.050942 GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_PU...          SET      14    -0.058703   -0.0016433      0.34384      0.56778 GOBP_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND
GOBP_CELLULAR_RESPONSE_TO_RA...          SET     165    -0.080074   -0.0076627     0.093589      0.80388 GOBP_CELLULAR_RESPONSE_TO_RADIATION
GOBP_CELLULAR_RESPONSE_TO_RE...1         SET      17     -0.38225    -0.011791      0.28947      0.90666 GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES
GOBP_CELLULAR_RESPONSE_TO_RE...2         SET     133     0.055239    0.0047502      0.11011      0.30795 GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES
GOBP_CELLULAR_RESPONSE_TO_RE...3         SET      61     0.027893    0.0016278       0.1797      0.43833 GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID
GOBP_CELLULAR_RESPONSE_TO_SA...1         SET     187     0.039496    0.0040212     0.092523      0.33474 GOBP_CELLULAR_RESPONSE_TO_SALT
GOBP_CELLULAR_RESPONSE_TO_SA...2         SET      12     -0.33221   -0.0086104      0.33989      0.83581 GOBP_CELLULAR_RESPONSE_TO_SALT_STRESS
GOBP_CELLULAR_RESPONSE_TO_SO...1         SET       5     -0.43209   -0.0072304      0.77774      0.71074 GOBP_CELLULAR_RESPONSE_TO_SODIUM_ARSENITE
GOBP_CELLULAR_RESPONSE_TO_SO...2         SET       5     -0.27358    -0.004578      0.50629      0.70552 GOBP_CELLULAR_RESPONSE_TO_SORBITOL
GOBP_CELLULAR_RESPONSE_TO_ST...1         SET     148    -0.057355   -0.0052007      0.10161      0.71378 GOBP_CELLULAR_RESPONSE_TO_STARVATION
GOBP_CELLULAR_RESPONSE_TO_ST...2         SET     182     0.030092    0.0030229     0.098559      0.38006 GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_ST...3         SET      19     -0.13298   -0.0043361      0.29856      0.67198 GOBP_CELLULAR_RESPONSE_TO_STEROL
GOBP_CELLULAR_RESPONSE_TO_ST...4         SET      14      0.31186    0.0087303       0.3532      0.18863 GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION
GOBP_CELLULAR_RESPONSE_TO_ST...5         SET    1749     0.026756    0.0079541     0.031848      0.20043 GOBP_CELLULAR_RESPONSE_TO_STRESS
GOBP_CELLULAR_RESPONSE_TO_TE...1         SET       5      0.90481     0.015141      0.68296     0.092624 GOBP_CELLULAR_RESPONSE_TO_TEMPERATURE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_TE...2         SET       7       -0.352   -0.0069691      0.45114      0.78238 GOBP_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_TH...          SET      16      0.25518    0.0076362      0.38065      0.25131 GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_TO...1         SET     105    -0.099343   -0.0075966        0.128      0.78116 GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN
GOBP_CELLULAR_RESPONSE_TO_TO...2         SET     110    0.0087066   0.00068135      0.11817      0.47063 GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE
GOBP_CELLULAR_RESPONSE_TO_TY...          SET     102     -0.24042    -0.018121      0.13607      0.96136 GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON
GOBP_CELLULAR_RESPONSE_TO_UN...          SET      90      -0.1144   -0.0081024      0.13891       0.7949 GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN
GOBP_CELLULAR_RESPONSE_TO_UV             SET      81     -0.16925    -0.011375      0.13356      0.89745 GOBP_CELLULAR_RESPONSE_TO_UV
GOBP_CELLULAR_RESPONSE_TO_UV...1         SET      11     -0.44351    -0.011006       0.4744      0.82507 GOBP_CELLULAR_RESPONSE_TO_UV_A
GOBP_CELLULAR_RESPONSE_TO_UV...2         SET      10     -0.53097    -0.012564      0.44895      0.88152 GOBP_CELLULAR_RESPONSE_TO_UV_B
GOBP_CELLULAR_RESPONSE_TO_UV...3         SET       5      0.65754     0.011003      0.64878      0.15542 GOBP_CELLULAR_RESPONSE_TO_UV_C
GOBP_CELLULAR_RESPONSE_TO_VA...          SET      58     -0.13359   -0.0076027      0.17321      0.77972 GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_VI...1         SET      64      0.10246    0.0061241      0.16338      0.26529 GOBP_CELLULAR_RESPONSE_TO_VIRUS
GOBP_CELLULAR_RESPONSE_TO_VI...2         SET      28     -0.23738   -0.0093941      0.25829      0.82096 GOBP_CELLULAR_RESPONSE_TO_VITAMIN
GOBP_CELLULAR_RESPONSE_TO_VI...3         SET      19     -0.36131    -0.011781      0.33223      0.86159 GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D
GOBP_CELLULAR_RESPONSE_TO_WA...          SET       6      0.50489    0.0092548      0.48947      0.15116 GOBP_CELLULAR_RESPONSE_TO_WATER_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_XE...          SET     175      0.13388      0.01319      0.10218     0.095069 GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS
GOBP_CELLULAR_RESPONSE_TO_X_...          SET      12     0.037129   0.00096234      0.34131      0.45669 GOBP_CELLULAR_RESPONSE_TO_X_RAY
GOBP_CELLULAR_RESPONSE_TO_ZI...          SET      17   -0.0019349  -5.9681e-05      0.31968      0.50241 GOBP_CELLULAR_RESPONSE_TO_ZINC_ION
GOBP_CELLULAR_SENESCENCE                 SET      91      0.11506    0.0081942      0.12729      0.18303 GOBP_CELLULAR_SENESCENCE
GOBP_CELL_ACTIVATION                     SET     976    -0.032039   -0.0072839     0.042731       0.7733 GOBP_CELL_ACTIVATION
GOBP_CELL_ACTIVATION_INVOLVE...          SET     267   -0.0065707  -0.00079757     0.082034      0.53192 GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_CELL_ADHESION                       SET    1358     0.015238      0.00404     0.038277      0.34528 GOBP_CELL_ADHESION
GOBP_CELL_ADHESION_INVOLVED_...          SET       6      0.81772     0.014989      0.49735     0.050083 GOBP_CELL_ADHESION_INVOLVED_IN_HEART_MORPHOGENESIS
GOBP_CELL_ADHESION_MEDIATED_...          SET      80    -0.077453   -0.0051734      0.14731      0.70048 GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN
GOBP_CELL_ADHESION_MOLECULE_...          SET      12      0.37026    0.0095967      0.36355      0.15424 GOBP_CELL_ADHESION_MOLECULE_PRODUCTION
GOBP_CELL_AGGREGATION                    SET      22     -0.10717   -0.0037599      0.30825      0.63595 GOBP_CELL_AGGREGATION
GOBP_CELL_CELL_ADHESION                  SET     856     0.069406      0.01483     0.047461     0.071826 GOBP_CELL_CELL_ADHESION
GOBP_CELL_CELL_ADHESION_INVO...          SET      11      0.59042     0.014652      0.37586     0.058121 GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION
GOBP_CELL_CELL_ADHESION_MEDI...1         SET      46    -0.027541   -0.0013963      0.20825      0.55261 GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN
GOBP_CELL_CELL_ADHESION_MEDI...2         SET      16      0.58147     0.017401      0.31748      0.03352 GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN
GOBP_CELL_CELL_ADHESION_VIA_...          SET     252      0.19439     0.022932     0.095277     0.020673 GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES
GOBP_CELL_CELL_JUNCTION_ASSE...          SET     142     -0.01403   -0.0012463      0.11773      0.54743 GOBP_CELL_CELL_JUNCTION_ASSEMBLY
GOBP_CELL_CELL_JUNCTION_DISA...          SET       4     -0.54419   -0.0081452      0.74208      0.76832 GOBP_CELL_CELL_JUNCTION_DISASSEMBLY
GOBP_CELL_CELL_JUNCTION_MAIN...          SET      17     -0.37425    -0.011544      0.35179       0.8563 GOBP_CELL_CELL_JUNCTION_MAINTENANCE
GOBP_CELL_CELL_JUNCTION_ORGA...          SET     195      -0.1371    -0.014251     0.099452      0.91598 GOBP_CELL_CELL_JUNCTION_ORGANIZATION
GOBP_CELL_CELL_RECOGNITION               SET      68      0.12016    0.0074023      0.15401      0.21763 GOBP_CELL_CELL_RECOGNITION
GOBP_CELL_CELL_SIGNALING                 SET    1478     0.043445     0.011972     0.035715      0.11192 GOBP_CELL_CELL_SIGNALING
GOBP_CELL_CELL_SIGNALING_BY_...          SET     408    -0.025391   -0.0037945     0.067547       0.6465 GOBP_CELL_CELL_SIGNALING_BY_WNT
GOBP_CELL_CELL_SIGNALING_INV...          SET      31      0.24104     0.010036      0.25948      0.17648 GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION
GOBP_CELL_CHEMOTAXIS                     SET     267     -0.17171    -0.020842     0.083481      0.98014 GOBP_CELL_CHEMOTAXIS
GOBP_CELL_COMMUNICATION_BY_E...1         SET      31      0.32664       0.0136      0.26571      0.10949 GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING
GOBP_CELL_COMMUNICATION_BY_E...2         SET      24      0.18921    0.0069332      0.29896       0.2634 GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION
GOBP_CELL_COMMUNICATION_INVO...          SET      55      0.19591     0.010858      0.19984      0.16346 GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION
GOBP_CELL_CYCLE                          SET    1591     0.026261    0.0074824     0.033186      0.21439 GOBP_CELL_CYCLE
GOBP_CELL_CYCLE_CHECKPOINT_S...          SET     178    -0.067567   -0.0067133     0.095968      0.75929 GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING
GOBP_CELL_CYCLE_DNA_REPLICAT...1         SET      37     -0.10937   -0.0049742      0.19169      0.71585 GOBP_CELL_CYCLE_DNA_REPLICATION
GOBP_CELL_CYCLE_DNA_REPLICAT...2         SET       4     -0.30135   -0.0045104      0.46863      0.73989 GOBP_CELL_CYCLE_DNA_REPLICATION_INITIATION
GOBP_CELL_CYCLE_G1_S_PHASE_T...          SET     226      0.16155     0.018062     0.086489     0.030901 GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION
GOBP_CELL_CYCLE_G2_M_PHASE_T...          SET     142    -0.016632   -0.0014775      0.10991      0.56014 GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION
GOBP_CELL_CYCLE_PHASE_TRANSI...          SET     499      0.02827      0.00466      0.05822      0.31364 GOBP_CELL_CYCLE_PHASE_TRANSITION
GOBP_CELL_CYCLE_PROCESS                  SET    1139    0.0053274    0.0013021     0.038732       0.4453 GOBP_CELL_CYCLE_PROCESS
GOBP_CELL_DEATH_IN_RESPONSE_...1         SET      25      0.28359     0.010605      0.27875       0.1545 GOBP_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE
GOBP_CELL_DEATH_IN_RESPONSE_...2         SET      79     0.017032    0.0011305      0.14113      0.45197 GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS
GOBP_CELL_DIFFERENTIATION_IN...1         SET      24     0.011107   0.00040697      0.26374       0.4832 GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT
GOBP_CELL_DIFFERENTIATION_IN...2         SET      51      0.07934    0.0042347      0.18943      0.33767 GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
GOBP_CELL_DIFFERENTIATION_IN...3         SET      21     0.020833   0.00071413      0.29832      0.47216 GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT
GOBP_CELL_DIFFERENTIATION_IN...4         SET       2      0.74226    0.0078563       1.0365      0.23696 GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_PHENOTYPIC_SWITCHING
GOBP_CELL_DIFFERENTIATION_IN...5         SET      19      0.20211    0.0065901      0.30288       0.2523 GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN
GOBP_CELL_DIFFERENTIATION_IN...6         SET      47      0.43721     0.022404        0.197     0.013241 GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD
GOBP_CELL_DIVISION                       SET     585       0.0971     0.017288     0.052016     0.030979 GOBP_CELL_DIVISION
GOBP_CELL_FATE_COMMITMENT                SET     251     0.042801    0.0050395     0.087203      0.31178 GOBP_CELL_FATE_COMMITMENT
GOBP_CELL_FATE_COMMITMENT_IN...1         SET      31    -0.076077   -0.0031675      0.22905       0.6301 GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER
GOBP_CELL_FATE_COMMITMENT_IN...2         SET      11       1.2017      0.02982      0.46822    0.0051419 GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_PATTERN_SPECIFICATION
GOBP_CELL_FATE_DETERMINATION             SET      39      0.23707     0.011069      0.21828      0.13873 GOBP_CELL_FATE_DETERMINATION
GOBP_CELL_FATE_SPECIFICATION             SET     100      0.12979    0.0096874      0.13318       0.1649 GOBP_CELL_FATE_SPECIFICATION
GOBP_CELL_FATE_SPECIFICATION...          SET       7        1.063     0.021045      0.60626     0.039782 GOBP_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION
GOBP_CELL_GROWTH                         SET     444     0.036219    0.0056406     0.062824      0.28214 GOBP_CELL_GROWTH
GOBP_CELL_JUNCTION_ASSEMBLY              SET     395     0.032591    0.0047941      0.06884      0.31796 GOBP_CELL_JUNCTION_ASSEMBLY
GOBP_CELL_JUNCTION_DISASSEMB...          SET      25      0.20989    0.0078492      0.29454      0.23805 GOBP_CELL_JUNCTION_DISASSEMBLY
GOBP_CELL_JUNCTION_MAINTENAN...          SET      43      0.14233     0.006977      0.19601      0.23389 GOBP_CELL_JUNCTION_MAINTENANCE
GOBP_CELL_JUNCTION_ORGANIZAT...          SET     654     0.048423    0.0090972     0.052758      0.17936 GOBP_CELL_JUNCTION_ORGANIZATION
GOBP_CELL_KILLING                        SET     175      0.11418     0.011249       0.1037      0.13544 GOBP_CELL_KILLING
GOBP_CELL_MATRIX_ADHESION                SET     216      -0.1627    -0.017788     0.091808       0.9618 GOBP_CELL_MATRIX_ADHESION
GOBP_CELL_MATURATION                     SET     169     -0.11014    -0.010665     0.099135       0.8667 GOBP_CELL_MATURATION
GOBP_CELL_MIGRATION_INVOLVED...1         SET      12     -0.20517   -0.0053178      0.36772      0.71156 GOBP_CELL_MIGRATION_INVOLVED_IN_GASTRULATION
GOBP_CELL_MIGRATION_INVOLVED...2         SET      19     -0.26584   -0.0086684      0.29031      0.82008 GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_CELL_MIGRATION_INVOLVED...3         SET       5      0.75908     0.012702       0.6769      0.13107 GOBP_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
GOBP_CELL_MIGRATION_INVOLVED...4         SET       4      0.69442     0.010394      0.76464       0.1819 GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT
GOBP_CELL_MIGRATION_INVOLVED...5         SET      51    -0.030403   -0.0016227      0.17944      0.56727 GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
GOBP_CELL_MIGRATION_IN_HINDB...          SET      16      0.53695     0.016068       0.3266      0.05009 GOBP_CELL_MIGRATION_IN_HINDBRAIN
GOBP_CELL_MORPHOGENESIS                  SET     844     0.080938     0.017178     0.046644     0.041362 GOBP_CELL_MORPHOGENESIS
GOBP_CELL_MORPHOGENESIS_INVO...          SET     561      0.10907     0.019029      0.05637     0.026515 GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION
GOBP_CELL_MOTILITY                       SET    1495    0.0043778    0.0012127     0.035456      0.45087 GOBP_CELL_MOTILITY
GOBP_CELL_MOTILITY_INVOLVED_...          SET       5      0.12349    0.0020664      0.48807      0.40013 GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION
GOBP_CELL_PART_MORPHOGENESIS             SET     595      0.11461     0.020573     0.055398     0.019286 GOBP_CELL_PART_MORPHOGENESIS
GOBP_CELL_PROJECTION_ASSEMBLY            SET     546     0.059449     0.010237     0.054074       0.1358 GOBP_CELL_PROJECTION_ASSEMBLY
GOBP_CELL_PROJECTION_ORGANIZ...          SET    1420     0.071211     0.019269     0.035634     0.022846 GOBP_CELL_PROJECTION_ORGANIZATION
GOBP_CELL_PROLIFERATION_INVO...1         SET      20     -0.26269   -0.0087879      0.30181      0.80794 GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS
GOBP_CELL_PROLIFERATION_INVO...2         SET      19     -0.21741    -0.007089      0.34865      0.73354 GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
GOBP_CELL_PROLIFERATION_INVO...3         SET       8       0.1445    0.0030584       0.5264      0.39185 GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT
GOBP_CELL_PROLIFERATION_IN_B...          SET       7      0.41378    0.0081923      0.49678      0.20245 GOBP_CELL_PROLIFERATION_IN_BONE_MARROW
